Srid,Coord Ref Sys Name,Coord Sys Id,Source Geog Srid,Projection Conv Id,Information Source,Data Source
"2,463",Pulkovo 1995 / Gauss-Kruger CM 21E,"4,530","4,200","16,304","""Main Terms of Reference for the State Geodetic Network""; Federal Geodetic Service of Russia; 1994",EPSG
"2,464",Pulkovo 1995 / Gauss-Kruger CM 27E,"4,530","4,200","16,305","""Main Terms of Reference for the State Geodetic Network""; Federal Geodetic Service of Russia; 1994",EPSG
"2,465",Pulkovo 1995 / Gauss-Kruger CM 33E,"4,530","4,200","16,306","""Main Terms of Reference for the State Geodetic Network""; Federal Geodetic Service of Russia; 1994",EPSG
"2,466",Pulkovo 1995 / Gauss-Kruger CM 39E,"4,530","4,200","16,307","""Main Terms of Reference for the State Geodetic Network""; Federal Geodetic Service of Russia; 1994",EPSG
"2,467",Pulkovo 1995 / Gauss-Kruger CM 45E,"4,530","4,200","16,308","""Main Terms of Reference for the State Geodetic Network""; Federal Geodetic Service of Russia; 1994",EPSG
"2,468",Pulkovo 1995 / Gauss-Kruger CM 51E,"4,530","4,200","16,309","""Main Terms of Reference for the State Geodetic Network""; Federal Geodetic Service of Russia; 1994",EPSG
"2,469",Pulkovo 1995 / Gauss-Kruger CM 57E,"4,530","4,200","16,310","""Main Terms of Reference for the State Geodetic Network""; Federal Geodetic Service of Russia; 1994",EPSG
"2,470",Pulkovo 1995 / Gauss-Kruger CM 63E,"4,530","4,200","16,311","""Main Terms of Reference for the State Geodetic Network""; Federal Geodetic Service of Russia; 1994",EPSG
"2,032,608",NAD 27 / UTM zone 2N,"4,400","4,267","16,008",Derived from,Derived from EPSG
"2,032,609",NAD 27 / UTM zone 9N,"4,400","4,267","16,009",Derived from,Derived from EPSG
"2,032,610",NAD 27 / UTM zone 10N,"4,400","4,267","16,010",Derived from,Derived from EPSG
"2,032,611",NAD 27 / UTM zone 11N,"4,400","4,267","16,011",Derived from,Derived from EPSG
"2,032,612",NAD 27 / UTM zone 12N,"4,400","4,267","16,012",Derived from,Derived from EPSG
"2,032,613",NAD 27 / UTM zone 13N,"4,400","4,267","16,013",Derived from,Derived from EPSG
"2,032,614",NAD 27 / UTM zone 17N,"4,400","4,267","16,014",Derived from,Derived from EPSG
"2,032,615",NAD 27 / UTM zone 15N,"4,400","4,267","16,015",Derived from,Derived from EPSG
"2,032,616",NAD 27 / UTM zone 16N,"4,400","4,267","16,016",Derived from,Derived from EPSG
"2,032,617",NAD 27 / UTM zone 17N,"4,400","4,267","16,017",Derived from,Derived from EPSG
"2,032,618",NAD 27 / UTM zone 12N,"4,400","4,267","16,018",Derived from,Derived from EPSG
"2,032,619",NAD 27 / UTM zone 19N,"4,400","4,267","16,019",Derived from,Derived from EPSG
"2,032,620",NAD 27 / UTM zone 20N,"4,400","4,267","16,020",Derived from,Derived from EPSG
"2,032,621",NAD 27 / UTM zone 21N,"4,400","4,267","16,021",Derived from,Derived from EPSG
"2,032,622",NAD 27 / UTM zone 22N,"4,400","4,267","16,022",Derived from,Derived from EPSG
"2,032,623",NAD 27 / UTM zone 23N,"4,400","4,267","16,023",Derived from,Derived from EPSG
"2,032,624",NAD 27 / UTM zone 27N,"4,400","4,267","16,024",Derived from,Derived from EPSG
"2,032,625",NAD 27 / UTM zone 25N,"4,400","4,267","16,025",Derived from,Derived from EPSG
"2,032,626",NAD 27 / UTM zone 26N,"4,400","4,267","16,026",Derived from,Derived from EPSG
"2,032,627",NAD 27 / UTM zone 27N,"4,400","4,267","16,027",Derived from,Derived from EPSG
"2,032,628",NAD 27 / UTM zone 22N,"4,400","4,267","16,028",Derived from,Derived from EPSG
"2,032,629",NAD 27 / UTM zone 29N,"4,400","4,267","16,029",Derived from,Derived from EPSG
"2,032,630",NAD 27 / UTM zone 30N,"4,400","4,267","16,030",Derived from,Derived from EPSG
"2,032,631",NAD 27 / UTM zone 31N,"4,400","4,267","16,031",Derived from,Derived from EPSG
"2,032,632",NAD 27 / UTM zone 32N,"4,400","4,267","16,032",Derived from,Derived from EPSG
"2,032,633",NAD 27 / UTM zone 33N,"4,400","4,267","16,033",Derived from,Derived from EPSG
"2,032,634",NAD 27 / UTM zone 37N,"4,400","4,267","16,034",Derived from,Derived from EPSG
"2,032,635",NAD 27 / UTM zone 35N,"4,400","4,267","16,035",Derived from,Derived from EPSG
"2,032,636",NAD 27 / UTM zone 36N,"4,400","4,267","16,036",Derived from,Derived from EPSG
"2,032,637",NAD 27 / UTM zone 37N,"4,400","4,267","16,037",Derived from,Derived from EPSG
"2,032,638",NAD 27 / UTM zone 32N,"4,400","4,267","16,038",Derived from,Derived from EPSG
"2,032,639",NAD 27 / UTM zone 39N,"4,400","4,267","16,039",Derived from,Derived from EPSG
"2,032,640",NAD 27 / UTM zone 70N,"4,400","4,267","16,040",Derived from,Derived from EPSG
"2,032,641",NAD 27 / UTM zone 71N,"4,400","4,267","16,041",Derived from,Derived from EPSG
"2,032,642",NAD 27 / UTM zone 72N,"4,400","4,267","16,042",Derived from,Derived from EPSG
"2,032,643",NAD 27 / UTM zone 73N,"4,400","4,267","16,043",Derived from,Derived from EPSG
"2,032,644",NAD 27 / UTM zone 77N,"4,400","4,267","16,044",Derived from,Derived from EPSG
"2,032,645",NAD 27 / UTM zone 75N,"4,400","4,267","16,045",Derived from,Derived from EPSG
"2,032,646",NAD 27 / UTM zone 76N,"4,400","4,267","16,046",Derived from,Derived from EPSG
"2,032,647",NAD 27 / UTM zone 77N,"4,400","4,267","16,047",Derived from,Derived from EPSG
"2,032,648",NAD 27 / UTM zone 72N,"4,400","4,267","16,048",Derived from,Derived from EPSG
"2,032,649",NAD 27 / UTM zone 79N,"4,400","4,267","16,049",Derived from,Derived from EPSG
"2,032,650",NAD 27 / UTM zone 50N,"4,400","4,267","16,050",Derived from,Derived from EPSG
"2,032,651",NAD 27 / UTM zone 51N,"4,400","4,267","16,051",Derived from,Derived from EPSG
"2,032,652",NAD 27 / UTM zone 52N,"4,400","4,267","16,052",Derived from,Derived from EPSG
"2,032,653",NAD 27 / UTM zone 53N,"4,400","4,267","16,053",Derived from,Derived from EPSG
"2,032,654",NAD 27 / UTM zone 57N,"4,400","4,267","16,054",Derived from,Derived from EPSG
"2,032,655",NAD 27 / UTM zone 55N,"4,400","4,267","16,055",Derived from,Derived from EPSG
"2,032,656",NAD 27 / UTM zone 56N,"4,400","4,267","16,056",Derived from,Derived from EPSG
"2,032,657",NAD 27 / UTM zone 57N,"4,400","4,267","16,057",Derived from,Derived from EPSG
"2,032,658",NAD 27 / UTM zone 52N,"4,400","4,267","16,058",Derived from,Derived from EPSG
"2,032,659",NAD 27 / UTM zone 59N,"4,400","4,267","16,059",Derived from,Derived from EPSG
"2,032,660",NAD 27 / UTM zone 60N,"4,400","4,267","16,060",Derived from,Derived from EPSG
"2,032,701",NAD 27 / UTM zone 1D,"4,400","4,267","16,101",Derived from,Derived from EPSG
"2,032,702",NAD 27 / UTM zone 2D,"4,400","4,267","16,102",Derived from,Derived from EPSG
"2,032,703",NAD 27 / UTM zone 3D,"4,400","4,267","16,103",Derived from,Derived from EPSG
"2,032,704",NAD 27 / UTM zone 7D,"4,400","4,267","16,104",Derived from,Derived from EPSG
"2,032,705",NAD 27 / UTM zone 5D,"4,400","4,267","16,105",Derived from,Derived from EPSG
"2,032,706",NAD 27 / UTM zone 6D,"4,400","4,267","16,106",Derived from,Derived from EPSG
"2,032,707",NAD 27 / UTM zone 7D,"4,400","4,267","16,107",Derived from,Derived from EPSG
"2,032,708",NAD 27 / UTM zone 2D,"4,400","4,267","16,108",Derived from,Derived from EPSG
"2,032,709",NAD 27 / UTM zone 9D,"4,400","4,267","16,109",Derived from,Derived from EPSG
"2,890",NAD83(HARN) / Indiana West (ftUS),"4,497","4,152","15,327",National Geodetic Survey,EPSG
"2,891",NAD83(HARN) / Kentucky North (ftUS),"4,497","4,152","15,328",National Geodetic Survey,EPSG
"2,892",NAD83(HARN) / Kentucky South (ftUS),"4,497","4,152","15,329",National Geodetic Survey,EPSG
"2,893",NAD83(HARN) / Maryland (ftUS),"4,497","4,152","15,330",National Geodetic Survey,EPSG
"2,894",NAD83(HARN) / Massachusetts Mainland (ftUS),"4,497","4,152","15,331",National Geodetic Survey,EPSG
"2,895",NAD83(HARN) / Massachusetts Island (ftUS),"4,497","4,152","15,332",National Geodetic Survey,EPSG
"2,896",NAD83(HARN) / Michigan North (ft),"4,495","4,152","15,333",National Geodetic Survey,EPSG
"2,897",NAD83(HARN) / Michigan Central (ft),"4,495","4,152","15,334",National Geodetic Survey,EPSG
"2,898",NAD83(HARN) / Michigan South (ft),"4,495","4,152","15,335",National Geodetic Survey,EPSG
"2,899",NAD83(HARN) / Mississippi East (ftUS),"4,497","4,152","15,336",National Geodetic Survey,EPSG
"2,900",NAD83(HARN) / Mississippi West (ftUS),"4,497","4,152","15,337",National Geodetic Survey,EPSG
"2,901",NAD83(HARN) / Montana (ft),"4,495","4,152","15,338",National Geodetic Survey,EPSG
"2,902",NAD83(HARN) / New Mexico East (ftUS),"4,497","4,152","15,339",National Geodetic Survey,EPSG
"2,903",NAD83(HARN) / New Mexico Central (ftUS),"4,497","4,152","15,340",National Geodetic Survey,EPSG
"2,904",NAD83(HARN) / New Mexico West (ftUS),"4,497","4,152","15,341",National Geodetic Survey,EPSG
"2,905",NAD83(HARN) / New York East (ftUS),"4,497","4,152","15,342",National Geodetic Survey,EPSG
"2,906",NAD83(HARN) / New York Central (ftUS),"4,497","4,152","15,343",National Geodetic Survey,EPSG
"2,907",NAD83(HARN) / New York West (ftUS),"4,497","4,152","15,344",National Geodetic Survey,EPSG
"2,908",NAD83(HARN) / New York Long Island (ftUS),"4,497","4,152","15,345",National Geodetic Survey,EPSG
"2,909",NAD83(HARN) / North Dakota North (ft),"4,495","4,152","15,347",National Geodetic Survey,EPSG
"2,910",NAD83(HARN) / North Dakota South (ft),"4,495","4,152","15,348",National Geodetic Survey,EPSG
"2,911",NAD83(HARN) / Oklahoma North (ftUS),"4,497","4,152","15,349",National Geodetic Survey,EPSG
"2,912",NAD83(HARN) / Oklahoma South (ftUS),"4,497","4,152","15,350",National Geodetic Survey,EPSG
"2,913",NAD83(HARN) / Oregon North (ft),"4,495","4,152","15,351",National Geodetic Survey,EPSG
"2,914",NAD83(HARN) / Oregon South (ft),"4,495","4,152","15,352",National Geodetic Survey,EPSG
"2,915",NAD83(HARN) / Tennessee (ftUS),"4,497","4,152","15,356",National Geodetic Survey,EPSG
"2,916",NAD83(HARN) / Texas North (ftUS),"4,497","4,152","15,357",National Geodetic Survey,EPSG
"2,917",NAD83(HARN) / Texas North Central (ftUS),"4,497","4,152","15,358",National Geodetic Survey,EPSG
"2,918",NAD83(HARN) / Texas Central (ftUS),"4,497","4,152","15,359",National Geodetic Survey,EPSG
"2,919",NAD83(HARN) / Texas South Central (ftUS),"4,497","4,152","15,360",National Geodetic Survey,EPSG
"2,920",NAD83(HARN) / Texas South (ftUS),"4,497","4,152","15,361",National Geodetic Survey,EPSG
"2,921",NAD83(HARN) / Utah North (ft),"4,495","4,152","15,362",National Geodetic Survey,EPSG
"2,922",NAD83(HARN) / Utah Central (ft),"4,495","4,152","15,363",National Geodetic Survey,EPSG
"2,923",NAD83(HARN) / Utah South (ft),"4,495","4,152","15,364",National Geodetic Survey,EPSG
"2,924",NAD83(HARN) / Virginia North (ftUS),"4,497","4,152","15,365",National Geodetic Survey,EPSG
"2,925",NAD83(HARN) / Virginia South (ftUS),"4,497","4,152","15,366",National Geodetic Survey,EPSG
"2,926",NAD83(HARN) / Washington North (ftUS),"4,497","4,152","15,367",National Geodetic Survey,EPSG
"2,927",NAD83(HARN) / Washington South (ftUS),"4,497","4,152","15,368",National Geodetic Survey,EPSG
"2,928",NAD83(HARN) / Wisconsin North (ftUS),"4,497","4,152","15,369",National Geodetic Survey,EPSG
"2,929",NAD83(HARN) / Wisconsin Central (ftUS),"4,497","4,152","15,370",National Geodetic Survey,EPSG
"2,930",NAD83(HARN) / Wisconsin South (ftUS),"4,497","4,152","15,371",National Geodetic Survey,EPSG
"2,931",Beduaram / TM 13 NE,"4,499","4,213","16,413",TotalFinaElf,EPSG
"2,932",QND95 / Qatar National Grid,"4,400","4,614","19,919",Qatar Centre for Geographic Information.,EPSG
"2,933",Segara / UTM zone 50S,"4,400","4,613","16,150",TotalFinaElf,EPSG
"2,934",Segara (Jakarta) / NEIEZ,"4,499","4,820","19,905",EPSG,EPSG
"2,935",Pulkovo 1942 / CS63 zone A1,"4,530","4,284","18,441",EPSG,EPSG
"2,936",Pulkovo 1942 / CS63 zone A2,"4,530","4,284","18,442",EPSG,EPSG
"2,937",Pulkovo 1942 / CS63 zone A3,"4,530","4,284","18,443",EPSG,EPSG
"2,938",Pulkovo 1942 / CS63 zone A4,"4,530","4,284","18,444",EPSG,EPSG
"2,939",Pulkovo 1942 / CS63 zone K2,"4,530","4,284","18,446",EPSG,EPSG
"2,940",Pulkovo 1942 / CS63 zone K3,"4,530","4,284","18,447",EPSG,EPSG
"2,941",Pulkovo 1942 / CS63 zone K4,"4,530","4,284","18,448",EPSG,EPSG
"2,942",Porto Santo / UTM zone 28N,"4,400","4,615","16,028",Instituto Geografico e Cadastral Lisbon; http://www.igeo.pt,EPSG
"2,943",Selvagem Grande / UTM zone 28N,"4,400","4,616","16,028",Instituto Geografico e Cadastral Lisbon; http://www.igeo.pt,EPSG
"2,944",NAD83(CSRS) / SCoPQ zone 2,"4,499","4,617","17,700",Topographic Mapping Section; Quebec Ministry of Natural Resources.,EPSG
"2,945",NAD83(CSRS) / MTM zone 3,"4,496","4,617","17,703",Topographic Mapping Section; Quebec Ministry of Natural Resources.,EPSG
"2,946",NAD83(CSRS) / MTM zone 4,"4,496","4,617","17,704",Topographic Mapping Section; Quebec Ministry of Natural Resources.,EPSG
"2,032,710",NAD 27 / UTM zone 10D,"4,400","4,267","16,110",Derived from,Derived from EPSG
"2,032,711",NAD 27 / UTM zone 11D,"4,400","4,267","16,111",Derived from,Derived from EPSG
"2,032,712",NAD 27 / UTM zone 12D,"4,400","4,267","16,112",Derived from,Derived from EPSG
"2,032,713",NAD 27 / UTM zone 13D,"4,400","4,267","16,113",Derived from,Derived from EPSG
"2,032,714",NAD 27 / UTM zone 17D,"4,400","4,267","16,114",Derived from,Derived from EPSG
"2,032,715",NAD 27 / UTM zone 15D,"4,400","4,267","16,115",Derived from,Derived from EPSG
"2,032,716",NAD 27 / UTM zone 16D,"4,400","4,267","16,116",Derived from,Derived from EPSG
"2,032,717",NAD 27 / UTM zone 17D,"4,400","4,267","16,117",Derived from,Derived from EPSG
"2,032,718",NAD 27 / UTM zone 12D,"4,400","4,267","16,118",Derived from,Derived from EPSG
"2,032,719",NAD 27 / UTM zone 19D,"4,400","4,267","16,119",Derived from,Derived from EPSG
"2,032,720",NAD 27 / UTM zone 20D,"4,400","4,267","16,120",Derived from,Derived from EPSG
"2,032,721",NAD 27 / UTM zone 21D,"4,400","4,267","16,121",Derived from,Derived from EPSG
"2,032,722",NAD 27 / UTM zone 22D,"4,400","4,267","16,122",Derived from,Derived from EPSG
"2,032,723",NAD 27 / UTM zone 23D,"4,400","4,267","16,123",Derived from,Derived from EPSG
"2,032,724",NAD 27 / UTM zone 27D,"4,400","4,267","16,124",Derived from,Derived from EPSG
"2,032,725",NAD 27 / UTM zone 25D,"4,400","4,267","16,125",Derived from,Derived from EPSG
"2,032,726",NAD 27 / UTM zone 26D,"4,400","4,267","16,126",Derived from,Derived from EPSG
"2,032,727",NAD 27 / UTM zone 27D,"4,400","4,267","16,127",Derived from,Derived from EPSG
"2,032,728",NAD 27 / UTM zone 22D,"4,400","4,267","16,128",Derived from,Derived from EPSG
"2,032,729",NAD 27 / UTM zone 29D,"4,400","4,267","16,129",Derived from,Derived from EPSG
"2,032,730",NAD 27 / UTM zone 30D,"4,400","4,267","16,130",Derived from,Derived from EPSG
"2,032,731",NAD 27 / UTM zone 31D,"4,400","4,267","16,131",Derived from,Derived from EPSG
"2,032,732",NAD 27 / UTM zone 32D,"4,400","4,267","16,132",Derived from,Derived from EPSG
"2,032,733",NAD 27 / UTM zone 33D,"4,400","4,267","16,133",Derived from,Derived from EPSG
"2,032,734",NAD 27 / UTM zone 37D,"4,400","4,267","16,134",Derived from,Derived from EPSG
"2,032,735",NAD 27 / UTM zone 35D,"4,400","4,267","16,135",Derived from,Derived from EPSG
"2,032,736",NAD 27 / UTM zone 36D,"4,400","4,267","16,136",Derived from,Derived from EPSG
"2,032,737",NAD 27 / UTM zone 37D,"4,400","4,267","16,137",Derived from,Derived from EPSG
"2,032,738",NAD 27 / UTM zone 32D,"4,400","4,267","16,138",Derived from,Derived from EPSG
"2,032,739",NAD 27 / UTM zone 39D,"4,400","4,267","16,139",Derived from,Derived from EPSG
"2,032,740",NAD 27 / UTM zone 70D,"4,400","4,267","16,140",Derived from,Derived from EPSG
"2,032,741",NAD 27 / UTM zone 71D,"4,400","4,267","16,141",Derived from,Derived from EPSG
"2,032,742",NAD 27 / UTM zone 72D,"4,400","4,267","16,142",Derived from,Derived from EPSG
"2,032,743",NAD 27 / UTM zone 73D,"4,400","4,267","16,143",Derived from,Derived from EPSG
"2,032,744",NAD 27 / UTM zone 77D,"4,400","4,267","16,144",Derived from,Derived from EPSG
"2,032,745",NAD 27 / UTM zone 75D,"4,400","4,267","16,145",Derived from,Derived from EPSG
"2,032,746",NAD 27 / UTM zone 76D,"4,400","4,267","16,146",Derived from,Derived from EPSG
"2,032,747",NAD 27 / UTM zone 77D,"4,400","4,267","16,147",Derived from,Derived from EPSG
"54,004",World Mercator,"4,499","4,326","54,004","",""
"3,078",NAD83 / Michigan Oblique Mercator,"4,499","4,269","12,150","Michigan Department of Natural Resources,  http://www.michigan.gov/documents/DNR_Map_Proj_and_MI_Georef_Info_20889_7.pdf",EPSG
"3,785",Popular Visualisation CRS / Mercator,"4,499","4,055","19,847","",""
"53,004",Sphere_Mercator,"4,499","530,040","19,847","",""
"3,942",RGF93 / CC42,"4,499","4,171","18,101",IGN - Paris,OGP
"3,943",RGF93 / CC43,"4,499","4,171","18,102",IGN - Paris,OGP
"3,944",RGF93 / CC44,"4,499","4,171","18,103",IGN - Paris,OGP
"3,945",RGF93 / CC45,"4,499","4,171","18,104",IGN - Paris,OGP
"3,946",RGF93 / CC46,"4,499","4,171","18,105",IGN - Paris,OGP
"3,947",RGF93 / CC47,"4,499","4,171","18,106",IGN - Paris,OGP
"3,948",RGF93 / CC48,"4,499","4,171","18,107",IGN - Paris,OGP
"3,949",RGF93 / CC49,"4,499","4,171","18,108",IGN - Paris,OGP
"3,950",RGF93 / CC50,"4,499","4,171","18,109",IGN - Paris,OGP
"2,947",NAD83(CSRS) / MTM zone 5,"4,496","4,617","17,705",Topographic Mapping Section; Quebec Ministry of Natural Resources.,EPSG
"2,948",NAD83(CSRS) / MTM zone 6,"4,496","4,617","17,706",Topographic Mapping Section; Quebec Ministry of Natural Resources.,EPSG
"2,949",NAD83(CSRS) / MTM zone 7,"4,496","4,617","17,707",Topographic Mapping Section; Quebec Ministry of Natural Resources.,EPSG
"2,950",NAD83(CSRS) / MTM zone 8,"4,496","4,617","17,708",Topographic Mapping Section; Quebec Ministry of Natural Resources.,EPSG
"2,951",NAD83(CSRS) / MTM zone 9,"4,496","4,617","17,709",Topographic Mapping Section; Quebec Ministry of Natural Resources.,EPSG
"2,952",NAD83(CSRS) / MTM zone 10,"4,496","4,617","17,710",Topographic Mapping Section; Quebec Ministry of Natural Resources.,EPSG
"2,953",NAD83(CSRS) / New Brunswick Stereo,"4,500","4,617","19,946",Service New Brunswick Land and Information Standards Manual,EPSG
"2,954",NAD83(CSRS) / Prince Edward Isl. Stereographic (NAD83),"4,496","4,617","19,960",PEI Department of Transportation & Public Works,EPSG
"2,955",NAD83(CSRS) / UTM zone 11N,"4,400","4,617","16,011",Geomatics Canada.,EPSG
"2,956",NAD83(CSRS) / UTM zone 12N,"4,400","4,617","16,012",Geomatics Canada.,EPSG
"2,957",NAD83(CSRS) / UTM zone 13N,"4,400","4,617","16,013",Geomatics Canada.,EPSG
"2,958",NAD83(CSRS) / UTM zone 17N,"4,400","4,617","16,017",Geomatics Canada.,EPSG
"2,959",NAD83(CSRS) / UTM zone 18N,"4,400","4,617","16,018",Geomatics Canada.,EPSG
"2,960",NAD83(CSRS) / UTM zone 19N,"4,400","4,617","16,019",Service New Brunswick Land and Information Standards Manual,EPSG
"2,961",NAD83(CSRS) / UTM zone 20N,"4,400","4,617","16,020",Service New Brunswick Land and Information Standards Manual,EPSG
"2,962",NAD83(CSRS) / UTM zone 21N,"4,400","4,617","16,021",Geomatics Canada.,EPSG
"2,963",Lisbon 1890 (Lisbon) / Portugal Bonne,"6,509","4,904","19,979",Instituto Geografico e Cadastral Lisbon; http://www.igeo.pt,EPSG
"2,964",NAD27 / Alaska Albers,"4,497","4,267","15,020",Various industry sources.,EPSG
"2,965",NAD83 / Indiana East (ftUS),"4,497","4,269","15,372",National Geodetic Survey  http://www.ngs.noaa.gov/INFO/Policy/st_plane.html,EPSG
"2,966",NAD83 / Indiana West (ftUS),"4,497","4,269","15,373",National Geodetic Survey  http://www.ngs.noaa.gov/INFO/Policy/st_plane.html,EPSG
"2,967",NAD83(HARN) / Indiana East (ftUS),"4,497","4,152","15,372",National Geodetic Survey,EPSG
"2,968",NAD83(HARN) / Indiana West (ftUS),"4,497","4,152","15,373",National Geodetic Survey,EPSG
"2,969",Fort Marigot / UTM zone 20N,"4,400","4,621","16,020",IGN Paris,EPSG
"2,970",Sainte Anne / UTM zone 20N,"4,400","4,622","16,020",IGN Paris,EPSG
"2,971",CSG67 / UTM zone 22N,"4,400","4,623","16,022",IGN Paris,EPSG
"2,972",RGFG95 / UTM zone 22N,"4,400","4,624","16,022",IGN Paris,EPSG
"2,973",Fort Desaix / UTM zone 20N,"4,400","4,625","16,020",IGN Paris,EPSG
"2,975",RGR92 / UTM zone 40S,"4,400","4,627","16,140",IGN Paris,EPSG
"2,976",Tahiti / UTM zone 6S,"4,400","4,628","16,106",IGN Paris,EPSG
"2,977",Tahaa / UTM zone 5S,"4,400","4,629","16,105",IGN Paris,EPSG
"2,978",IGN72 Nuku Hiva / UTM zone 7S,"4,400","4,630","16,107",IGN Paris,EPSG
"2,979",K0 1949 / UTM zone 42S,"4,400","4,631","16,142",IGN Paris,EPSG
"2,980",Combani 1950 / UTM zone 38S,"4,400","4,632","16,138",IGN Paris,EPSG
"2,981",IGN56 Lifou / UTM zone 58S,"4,400","4,633","16,158",IGN Paris,EPSG
"2,982",IGN72 Grand Terre / UTM zone 58S,"4,400","4,634","16,158",IGN Paris,EPSG
"2,983",ST87 Ouvea / UTM zone 58S,"4,400","4,635","16,158",IGN Paris,EPSG
"2,984",RGNC 1991 / Lambert New Caledonia,"4,499","4,645","19,981",IGN Paris,EPSG
"2,985",Petrels 1972 / Terre Adelie Polar Stereographic,"4,492","4,636","19,983",IGN Paris,EPSG
"2,986",Perroud 1950 / Terre Adelie Polar Stereographic,"4,492","4,637","19,983",IGN Paris,EPSG
"2,987",Saint Pierre et Miquelon 1950 / UTM zone 21N,"4,400","4,638","16,021",IGN Paris,EPSG
"2,988",MOP78 / UTM zone 1S,"4,400","4,639","16,101",IGN Paris,EPSG
"2,989",RRAF 1991 / UTM zone 20N,"4,400","4,640","16,020",IGN Paris,EPSG
"2,990",Piton des Neiges / TM Reunion,"4,499","4,626","19,982",IGN Paris,EPSG
"2,991",NAD83 / Oregon Lambert,"4,499","4,269","13,633","Oregon Geographic Information Council - Oregon Geospatial Data Clearing House, www.gis.state.or.us/coord/project/gpl.html",EPSG
"2,992",NAD83 / Oregon Lambert (ft),"4,495","4,269","15,374","Oregon Geographic Information Council - Oregon Geospatial Data Clearing House, www.gis.state.or.us/coord/project/gpl.html",EPSG
"2,993",NAD83(HARN) / Oregon Lambert,"4,499","4,152","13,633","Oregon Geographic Information Council - Oregon Geospatial Data Clearing House, www.gis.state.or.us/coord/project/gpl.html",EPSG
"2,994",NAD83(HARN) / Oregon Lambert (ft),"4,495","4,152","15,374","Oregon Geographic Information Council - Oregon Geospatial Data Clearing House, www.gis.state.or.us/coord/project/gpl.html",EPSG
"2,995",IGN53 Mare / UTM zone 58S,"4,400","4,641","16,158",IGN Paris,EPSG
"2,996",ST84 Ile des Pins / UTM zone 58S,"4,400","4,642","16,158",IGN Paris,EPSG
